# POS	ID	PosScore	NegScore
n	3624400	0.25	0.0
n	3624497	0.0	0.0
n	3624653	0.0	0.0
n	3624767	0.0	0.0
n	3624966	0.25	0.0
n	3625226	0.125	0.0
n	3625355	0.125	0.0
n	3625539	0.0	0.0
n	3625646	0.0	0.0
n	3625783	0.0	0.0
n	3625943	0.0	0.125
n	3626014	0.25	0.0
n	3626115	0.125	0.0
n	3626272	0.0	0.0
n	3626418	0.125	0.0
n	3626502	0.0	0.125
n	3626658	0.0	0.0
n	3626760	0.0	0.0
n	3626925	0.125	0.25
n	3627021	0.125	0.25
n	3627232	0.0	0.0
n	3627819	0.0	0.0
n	3627954	0.0	0.0
n	3628071	0.0	0.0
n	3628215	0.0	0.0
n	3628421	0.0	0.0
n	3628511	0.0	0.0
n	3628590	0.0	0.0
n	3628728	0.0	0.125
n	3628831	0.0	0.0
n	3628984	0.25	0.0
n	3629100	0.125	0.0
n	3629231	0.0	0.25
n	3629401	0.0	0.0
n	3629520	0.0	0.0
n	3629643	0.0	0.0
n	3629857	0.125	0.0
n	3629986	0.125	0.0
n	3630262	0.0	0.0
n	3630383	0.125	0.25
n	3630544	0.0	0.0
n	3630849	0.0	0.125
n	3630992	0.125	0.125
n	3631177	0.125	0.25
n	3631445	0.0	0.25
n	3631710	0.0	0.0
n	3631811	0.0	0.375
n	3631922	0.125	0.0
n	3632100	0.125	0.0
n	3632189	0.0	0.0
n	3632277	0.0	0.0
n	3632577	0.0	0.0
n	3632729	0.0	0.0
n	3632852	0.125	0.0
n	3632963	0.0	0.0
n	3633091	0.0	0.0
n	3633341	0.125	0.0
n	3633474	0.0	0.0
n	3633632	0.0	0.0
n	3633886	0.0	0.0
n	3634034	0.0	0.0
n	3634189	0.0	0.0
n	3634469	0.0	0.0
n	3634723	0.125	0.0
n	3634899	0.25	0.0
n	3635032	0.0	0.0
n	3635108	0.125	0.125
n	3635236	0.0	0.0
n	3635330	0.0	0.0
n	3635452	0.0	0.0
n	3635516	0.25	0.0
n	3635668	0.125	0.0
n	3635932	0.0	0.0
n	3636062	0.125	0.125
n	3636248	0.125	0.125
n	3636649	0.25	0.125
n	3636891	0.0	0.0
n	3637027	0.0	0.0
n	3637181	0.0	0.0
n	3637318	0.25	0.125
n	3637480	0.125	0.0
n	3637618	0.125	0.0
n	3637787	0.125	0.0
n	3637898	0.125	0.0
n	3638014	0.0	0.0
n	3638180	0.125	0.0
n	3638321	0.0	0.0
n	3638511	0.0	0.0
n	3638623	0.125	0.0
n	3638743	0.0	0.125
n	3638883	0.0	0.0
n	3639077	0.0	0.0
n	3639230	0.0	0.0
n	3639360	0.0	0.0
n	3639497	0.0	0.0
n	3639675	0.125	0.125
n	3639880	0.0	0.0
n	3640011	0.125	0.25
n	3640166	0.25	0.0
n	3640288	0.125	0.125
n	3640456	0.0	0.125
n	3640589	0.125	0.0
n	3640660	0.125	0.0
n	3640850	0.0	0.25
n	3640988	0.25	0.125
n	3641134	0.125	0.0
n	3641302	0.0	0.0
n	3641451	0.0	0.25
n	3641569	0.0	0.0
n	3641706	0.0	0.0
n	3641947	0.125	0.125
n	3642144	0.0	0.125
n	3642341	0.0	0.0
n	3642444	0.125	0.0
n	3642573	0.125	0.0
n	3642716	0.125	0.0
n	3642806	0.125	0.125
n	3642928	0.0	0.0
n	3643149	0.0	0.0
n	3643253	0.25	0.125
n	3643491	0.375	0.0
n	3643737	0.0	0.0
n	3643907	0.0	0.0
n	3644073	0.0	0.0
n	3644248	0.125	0.0
n	3644378	0.125	0.125
n	3644532	0.125	0.125
n	3644698	0.0	0.0
n	3644858	0.125	0.0
n	3645011	0.0	0.0
n	3645168	0.0	0.0
n	3645290	0.0	0.0
n	3645411	0.0	0.0
n	3645577	0.0	0.0
n	3645730	0.0	0.0
n	3645866	0.0	0.0
n	3646020	0.125	0.0
n	3646148	0.0	0.25
n	3646296	0.0	0.0
n	3646546	0.125	0.125
n	3646695	0.0	0.0
n	3646809	0.0	0.0
n	3646916	0.0	0.0
n	3647108	0.0	0.125
n	3647291	0.125	0.0
n	3647423	0.125	0.125
n	3647520	0.25	0.125
n	3647691	0.0	0.0
n	3647872	0.0	0.0
n	3648066	0.0	0.0
n	3648219	0.0	0.0
n	3648431	0.0	0.0
n	3648527	0.25	0.0
n	3648667	0.0	0.0
n	3648804	0.0	0.25
n	3649003	0.0	0.25
n	3649161	0.0	0.125
n	3649288	0.0	0.0
n	3649459	0.25	0.0
n	3649674	0.0	0.0
n	3649797	0.125	0.0
n	3649909	0.0	0.0
n	3650084	0.25	0.25
n	3650173	0.0	0.0
n	3650551	0.125	0.0
n	3650682	0.125	0.0
n	3650803	0.125	0.25
n	3650973	0.0	0.0
n	3651084	0.0	0.0
n	3651265	0.0	0.0
n	3651388	0.0	0.0
n	3651605	0.0	0.0
n	3651739	0.25	0.125
n	3651843	0.0	0.0
n	3651947	0.0	0.0
n	3652100	0.0	0.0
n	3652226	0.0	0.0
n	3652389	0.0	0.0
n	3652530	0.125	0.0
n	3652729	0.0	0.375
n	3652826	0.0	0.0
n	3652932	0.0	0.0
n	3653110	0.125	0.0
n	3653220	0.0	0.0
n	3653376	0.125	0.0
n	3653454	0.0	0.0
n	3653583	0.25	0.0
n	3653740	0.0	0.0
n	3653833	0.0	0.25
n	3653975	0.0	0.0
n	3654086	0.0	0.0
n	3654374	0.0	0.125
n	3654576	0.0	0.0
n	3654826	0.125	0.125
n	3655072	0.0	0.0
n	3655295	0.125	0.0
n	3655470	0.375	0.125
n	3655589	0.125	0.0
n	3655720	0.125	0.25
n	3655838	0.25	0.25
n	3656011	0.0	0.0
n	3656091	0.0	0.0
n	3656231	0.0	0.0
n	3656374	0.25	0.5
n	3656484	0.125	0.0
n	3656957	0.0	0.25
n	3657121	0.375	0.0
n	3657239	0.25	0.0
n	3657511	0.0	0.125
n	3657825	0.0	0.375
n	3657918	0.0	0.0
n	3658102	0.0	0.0
n	3658185	0.25	0.125
n	3658373	0.0	0.125
n	3658635	0.0	0.125
n	3658759	0.0	0.0
n	3658858	0.0	0.0
n	3659122	0.25	0.125
n	3659292	0.0	0.25
n	3659686	0.0	0.0
n	3659809	0.25	0.0
n	3659950	0.0	0.0
n	3660124	0.25	0.25
n	3660228	0.0	0.0
n	3660394	0.0	0.125
n	3660562	0.0	0.0
n	3660664	0.125	0.0
n	3660909	0.0	0.0
n	3661043	0.0	0.0
n	3661180	0.125	0.0
n	3661340	0.0	0.0
n	3661621	0.125	0.125
n	3661861	0.0	0.0
n	3662016	0.0	0.0
n	3662207	0.25	0.0
n	3662301	0.0	0.0
n	3662452	0.25	0.125
n	3662601	0.125	0.0
n	3662719	0.125	0.0
n	3662887	0.125	0.0
n	3663069	0.125	0.0
n	3663234	0.0	0.125
n	3663332	0.125	0.0
n	3663433	0.125	0.125
n	3663531	0.0	0.125
n	3663781	0.0	0.125
n	3663910	0.25	0.125
n	3664159	0.125	0.125
n	3664374	0.125	0.0
n	3664514	0.25	0.25
n	3664675	0.0	0.125
n	3664840	0.0	0.25
n	3664943	0.25	0.0
n	3665083	0.0	0.0
n	3665232	0.0	0.0
n	3665366	0.125	0.125
n	3665851	0.0	0.0
n	3665924	0.0	0.0
n	3666238	0.0	0.0
n	3666362	0.125	0.0
n	3666591	0.0	0.125
n	3666917	0.0	0.0
n	3667060	0.25	0.125
n	3667235	0.125	0.125
n	3667380	0.125	0.25
n	3667552	0.0	0.125
n	3667664	0.25	0.0
n	3667829	0.0	0.0
n	3668067	0.125	0.125
n	3668279	0.25	0.125
n	3668488	0.0	0.0
n	3668642	0.0	0.0
n	3668803	0.0	0.0
n	3668906	0.0	0.0
n	3669094	0.125	0.0
n	3669245	0.0	0.0
n	3669367	0.0	0.0
n	3669534	0.125	0.0
n	3669665	0.125	0.0
n	3669886	0.125	0.125
n	3670208	0.125	0.0
n	3670339	0.0	0.125
n	3670456	0.125	0.0
n	3670622	0.125	0.0
n	3670849	0.0	0.0
n	3671272	0.0	0.0
n	3671473	0.25	0.125
n	3671668	0.25	0.0
n	3671914	0.125	0.0
n	3672097	0.0	0.125
n	3672245	0.0	0.0
n	3672352	0.0	0.0
n	3672521	0.0	0.0
n	3672638	0.125	0.25
n	3672827	0.0	0.0
n	3673027	0.0	0.0
n	3673270	0.0	0.125
n	3673450	0.125	0.25
n	3673594	0.0	0.375
n	3673767	0.125	0.125
n	3673971	0.25	0.125
n	3674270	0.125	0.125
n	3674440	0.125	0.0
n	3674591	0.0	0.0
n	3674731	0.0	0.0
n	3674842	0.25	0.0
n	3674946	0.125	0.0
n	3675076	0.25	0.0
n	3675235	0.0	0.0
n	3675445	0.0	0.25
n	3675558	0.25	0.0
n	3675780	0.0	0.0
n	3675907	0.0	0.0
n	3676006	0.0	0.125
n	3676087	0.25	0.125
n	3676175	0.125	0.125
n	3676483	0.0	0.125
n	3676623	0.125	0.0
n	3676759	0.0	0.0
n	3677026	0.0	0.0
n	3677115	0.0	0.0
n	3677231	0.0	0.0
n	3677308	0.125	0.125
n	3677540	0.125	0.0
n	3677682	0.0	0.0
n	3677766	0.125	0.0
n	3677976	0.125	0.0
n	3678220	0.0	0.0
n	3678362	0.0	0.0
n	3678558	0.125	0.0
n	3678729	0.125	0.0
n	3678879	0.125	0.0
n	3679037	0.125	0.0
n	3679174	0.0	0.25
n	3679274	0.0	0.0
n	3679384	0.25	0.0
n	3679712	0.0	0.0
n	3679986	0.0	0.0
n	3680248	0.125	0.0
n	3680355	0.0	0.25
n	3680512	0.0	0.0
n	3680629	0.125	0.125
n	3680734	0.0	0.0
n	3680858	0.0	0.375
n	3680942	0.0	0.0
n	3681148	0.0	0.125
n	3681477	0.0	0.0
n	3681813	0.0	0.0
n	3682024	0.125	0.125
n	3682189	0.125	0.0
n	3682380	0.0	0.0
n	3682487	0.0	0.0
n	3682877	0.125	0.125
n	3683079	0.125	0.125
n	3683341	0.125	0.125
n	3683457	0.0	0.0
n	3683606	0.0	0.0
n	3683708	0.125	0.0
n	3683995	0.0	0.125
n	3684143	0.125	0.0
n	3684224	0.125	0.0
n	3684338	0.0	0.0
n	3684489	0.0	0.0
n	3684611	0.0	0.0
n	3684740	0.0	0.125
n	3684823	0.0	0.0
n	3685307	0.0	0.0
n	3685486	0.125	0.0
n	3685640	0.125	0.0
n	3685820	0.0	0.0
n	3685962	0.0	0.0
n	3686130	0.0	0.0
n	3686363	0.125	0.25
n	3686470	0.0	0.0
n	3686658	0.0	0.0
n	3686924	0.0	0.0
n	3687003	0.125	0.0
n	3687137	0.0	0.0
n	3687306	0.0	0.0
n	3687448	0.0	0.0
n	3687604	0.0	0.0
n	3687688	0.25	0.25
n	3687820	0.0	0.0
n	3687928	0.0	0.0
n	3688066	0.125	0.125
n	3688192	0.125	0.0
n	3688316	0.0	0.0
n	3688405	0.0	0.0
n	3688504	0.0	0.0
n	3688605	0.0	0.0
n	3688707	0.125	0.375
n	3688832	0.0	0.0
n	3688943	0.0	0.0
n	3689157	0.0	0.0
n	3689347	0.0	0.0
n	3689443	0.125	0.0
n	3689570	0.25	0.125
n	3689700	0.0	0.0
n	3689840	0.0	0.0
n	3690005	0.25	0.375
n	3690168	0.125	0.0
n	3690279	0.0	0.375
n	3690473	0.125	0.0
n	3690600	0.125	0.125
n	3690695	0.0	0.125
n	3690851	0.0	0.0
n	3690938	0.0	0.0
n	3691128	0.125	0.0
n	3691459	0.0	0.125
n	3691817	0.125	0.0
n	3692004	0.25	0.25
n	3692136	0.0	0.25
n	3692272	0.0	0.375
n	3692379	0.5	0.0
n	3692522	0.125	0.0
n	3692676	0.0	0.125
n	3692842	0.0	0.125
n	3692942	0.125	0.125
n	3693089	0.0	0.375
n	3693293	0.25	0.125
n	3693474	0.125	0.0
n	3693617	0.25	0.25
n	3693707	0.125	0.0
n	3693860	0.0	0.25
n	3693973	0.0	0.5
n	3694098	0.0	0.0
n	3694196	0.0	0.0
n	3694356	0.0	0.0
n	3694490	0.25	0.125
n	3694639	0.125	0.0
n	3694761	0.0	0.0
n	3694949	0.0	0.0
n	3695122	0.0	0.0
n	3695452	0.25	0.125
n	3695616	0.25	0.0
n	3695753	0.0	0.0
n	3695857	0.0	0.0
n	3695957	0.0	0.0
n	3696065	0.0	0.0
n	3696301	0.0	0.0
n	3696445	0.125	0.0
n	3696568	0.0	0.0
n	3696746	0.125	0.0
n	3696909	0.125	0.25
n	3697007	0.0	0.0
n	3697109	0.0	0.0
n	3697265	0.0	0.0
n	3697366	0.125	0.0
n	3697552	0.0	0.0
n	3697665	0.25	0.0
n	3697812	0.0	0.125
n	3697913	0.0	0.125
n	3698123	0.0	0.0
n	3698226	0.0	0.0
n	3698360	0.0	0.0
n	3698604	0.125	0.0
n	3698723	0.125	0.0
n	3698815	0.0	0.125
n	3698977	0.125	0.0
n	3699138	0.25	0.125
n	3699280	0.0	0.0
n	3699396	0.0	0.0
n	3699591	0.0	0.0
n	3699754	0.0	0.125
n	3699975	0.25	0.0
n	3700963	0.25	0.0
n	3701191	0.0	0.0
n	3701391	0.0	0.125
n	3701640	0.0	0.0
n	3701790	0.0	0.0
n	3701947	0.0	0.0
n	3702067	0.125	0.0
n	3702248	0.0	0.0
n	3702440	0.0	0.125
n	3702582	0.25	0.0
n	3702719	0.125	0.0
n	3702904	0.0	0.375
n	3703075	0.0	0.0
n	3703203	0.0	0.0
n	3703320	0.0	0.0
n	3703463	0.0	0.125
n	3703590	0.0	0.0
n	3703730	0.0	0.125
n	3703862	0.25	0.0
n	3703945	0.125	0.0
n	3704038	0.0	0.0
n	3704210	0.125	0.0
n	3704376	0.125	0.0
n	3704549	0.25	0.125
n	3704640	0.25	0.25
n	3704834	0.0	0.0
n	3704926	0.125	0.0
n	3705134	0.125	0.0
n	3705379	0.125	0.25
n	3705808	0.0	0.0
n	3706016	0.0	0.0
n	3706229	0.125	0.0
n	3706415	0.0	0.0
n	3706653	0.125	0.0
n	3706939	0.0	0.0
n	3707171	0.125	0.25
n	3707372	0.125	0.125
n	3707597	0.125	0.0
n	3707766	0.0	0.375
n	3708036	0.0	0.0
n	3708425	0.0	0.0
n	3708672	0.0	0.125
n	3708843	0.125	0.0
n	3708962	0.0	0.0
n	3709206	0.0	0.0
n	3709363	0.0	0.0
n	3709454	0.25	0.25
n	3709545	0.0	0.0
n	3709644	0.0	0.0
n	3709823	0.0	0.0
n	3709960	0.0	0.0
n	3710079	0.0	0.0
n	3710193	0.0	0.0
n	3710294	0.0	0.0
n	3710421	0.125	0.0
n	3710528	0.0	0.0
n	3710637	0.0	0.0
n	3710721	0.0	0.125
n	3710819	0.0	0.0
n	3710937	0.0	0.0
n	3711044	0.0	0.0
n	3711145	0.0	0.0
n	3711384	0.0	0.0
n	3711459	0.0	0.0
n	3711603	0.0	0.0
n	3711711	0.125	0.0
n	3711897	0.0	0.0
n	3711999	0.0	0.0
n	3712111	0.125	0.0
n	3712337	0.125	0.0
n	3712444	0.125	0.0
n	3712637	0.0	0.0
n	3712729	0.0	0.0
n	3712887	0.0	0.0
n	3712981	0.0	0.0
n	3713069	0.0	0.0
n	3713151	0.125	0.0
n	3713254	0.0	0.0
n	3713436	0.125	0.125
n	3713556	0.25	0.125
n	3713736	0.375	0.125
n	3714235	0.25	0.125
n	3714610	0.0	0.0
n	3714721	0.375	0.0
n	3714899	0.125	0.125
n	3715114	0.125	0.0
n	3715275	0.125	0.0
n	3715386	0.0	0.0
n	3715669	0.25	0.0
n	3715892	0.125	0.0
n	3716091	0.0	0.0
n	3716228	0.0	0.0
n	3716327	0.125	0.0
n	3716656	0.125	0.0
n	3716887	0.0	0.0
n	3716966	0.0	0.0
n	3717131	0.0	0.0
n	3717285	0.0	0.125
n	3717447	0.0	0.125
n	3717622	0.125	0.0
n	3717750	0.0	0.0
n	3717921	0.125	0.125
n	3718056	0.125	0.0
n	3718212	0.125	0.25
n	3718335	0.0	0.0
n	3718458	0.25	0.125
n	3718581	0.125	0.0
n	3718699	0.0	0.0
n	3718789	0.0	0.0
n	3718935	0.0	0.0
n	3719053	0.25	0.0
n	3719249	0.0	0.0
n	3719343	0.0	0.0
n	3719560	0.0	0.5
n	3719650	0.125	0.5
n	3719743	0.0	0.0
n	3719826	0.125	0.5
n	3719911	0.0	0.0
n	3720005	0.0	0.125
n	3720163	0.125	0.0
n	3720443	0.0	0.0
n	3720665	0.0	0.0
n	3720891	0.0	0.0
n	3721047	0.125	0.0
n	3721169	0.0	0.0
n	3721252	0.0	0.0
n	3721384	0.125	0.0
n	3721590	0.0	0.0
n	3721691	0.0	0.0
n	3721797	0.0	0.0
n	3722007	0.0	0.0
n	3722169	0.0	0.0
n	3722288	0.0	0.0
n	3722552	0.125	0.0
n	3722646	0.125	0.0
n	3722827	0.0	0.0
n	3722944	0.0	0.0
n	3723054	0.0	0.25
n	3723153	0.0	0.125
n	3723267	0.0	0.0
n	3723439	0.125	0.125
n	3723534	0.125	0.125
n	3723653	0.0	0.0
n	3723781	0.0	0.0
n	3723885	0.125	0.125
n	3724066	0.25	0.25
n	3724176	0.125	0.125
n	3724417	0.0	0.0
n	3724538	0.0	0.25
n	3724623	0.125	0.0
n	3724756	0.0	0.0
n	3724870	0.25	0.125
n	3725035	0.0	0.25
n	3725198	0.0	0.0
n	3725355	0.0	0.0
n	3725506	0.0	0.0
n	3725600	0.125	0.125
n	3725717	0.0	0.0
n	3725869	0.0	0.0
n	3725968	0.0	0.0
n	3726116	0.25	0.0
n	3726233	0.125	0.0
n	3726371	0.0	0.0
n	3726516	0.0	0.0
n	3726760	0.0	0.0
n	3726993	0.125	0.0
n	3727067	0.0	0.0
n	3727274	0.125	0.0
n	3727465	0.0	0.0
n	3727605	0.25	0.125
n	3727738	0.0	0.0
n	3727837	0.0	0.0
n	3727946	0.0	0.125
n	3728131	0.125	0.0
n	3728318	0.0	0.0
n	3728437	0.0	0.25
n	3728811	0.25	0.125
n	3728982	0.0	0.25
n	3729131	0.25	0.0
n	3729308	0.125	0.0
n	3729402	0.0	0.125
n	3729482	0.25	0.125
n	3729647	0.25	0.0
n	3729826	0.0	0.25
n	3729951	0.125	0.25
n	3730153	0.0	0.25
n	3730334	0.125	0.0
n	3730494	0.125	0.0
n	3730655	0.125	0.0
n	3730788	0.25	0.0
n	3730893	0.125	0.0
n	3731019	0.25	0.0
n	3731164	0.125	0.0
n	3731483	0.25	0.0
n	3731590	0.375	0.375
n	3731695	0.125	0.0
n	3731882	0.25	0.0
n	3732020	0.0	0.0
n	3732114	0.0	0.0
n	3732252	0.0	0.0
n	3732458	0.0	0.0
n	3732543	0.0	0.0
n	3732658	0.0	0.0
n	3732828	0.0	0.0
n	3732992	0.0	0.0
n	3733131	0.125	0.0
n	3733281	0.125	0.125
n	3733465	0.125	0.0
n	3733547	0.125	0.125
n	3733644	0.25	0.0
n	3733805	0.0	0.0
n	3733925	0.125	0.0
n	3735637	0.125	0.0
n	3735963	0.0	0.0
n	3736064	0.0	0.0
n	3736147	0.125	0.125
n	3736269	0.125	0.0
n	3736372	0.25	0.0
n	3736470	0.0	0.0
n	3736674	0.25	0.125
n	3736809	0.125	0.0
n	3736970	0.0	0.0
n	3737912	0.125	0.0
n	3738066	0.0	0.0
n	3738241	0.125	0.0
n	3738472	0.0	0.125
n	3739136	0.25	0.125
n	3739327	0.25	0.0
n	3739518	0.0	0.0
n	3739693	0.0	0.0
n	3740161	0.25	0.25
n	3742019	0.25	0.0
n	3742115	0.0	0.0
n	3742238	0.0	0.0
n	3742416	0.125	0.0
n	3742531	0.0	0.125
n	3742728	0.25	0.25
n	3743016	0.0	0.0
n	3743279	0.125	0.125
n	3743422	0.125	0.125
n	3743577	0.25	0.0
n	3743761	0.0	0.0
n	3743902	0.125	0.0
n	3744276	0.0	0.0
n	3744684	0.25	0.0
n	3744840	0.0	0.125
n	3745146	0.0	0.25
n	3745285	0.0	0.25
n	3745487	0.0	0.0
n	3745571	0.0	0.0
n	3745712	0.0	0.0
n	3745864	0.0	0.0
n	3746005	0.0	0.0
n	3746155	0.0	0.0
n	3746330	0.125	0.125
n	3746486	0.0	0.125
n	3746574	0.25	0.25
n	3746861	0.0	0.0
n	3746994	0.0	0.125
n	3747103	0.125	0.25
n	3747281	0.0	0.125
n	3747508	0.125	0.0
n	3747746	0.25	0.375
n	3748002	0.0	0.0
n	3748162	0.25	0.0
n	3748456	0.25	0.125
n	3748691	0.0	0.0
n	3748886	0.0	0.125
n	3749409	0.0	0.0
n	3749504	0.0	0.0
n	3749634	0.0	0.0
n	3749807	0.125	0.125
n	3750206	0.125	0.125
n	3750437	0.125	0.0
n	3750540	0.125	0.125
n	3750614	0.0	0.0
n	3750748	0.0	0.25
n	3750912	0.125	0.125
n	3751065	0.125	0.0
n	3751269	0.0	0.25
n	3751458	0.0	0.0
n	3751590	0.0	0.0
n	3751757	0.0	0.0
n	3751977	0.0	0.0
n	3752071	0.125	0.0
n	3752185	0.125	0.0
n	3752262	0.0	0.0
n	3752398	0.0	0.0
n	3752521	0.0	0.0
n	3752649	0.125	0.0
n	3752922	0.125	0.0
n	3753077	0.0	0.0
n	3753514	0.0	0.0
n	3753657	0.125	0.0
n	3753826	0.125	0.0
n	3754014	0.0	0.125
n	3754295	0.125	0.0
n	3754676	0.25	0.125
n	3754822	0.125	0.125
n	3754979	0.125	0.125
n	3755140	0.25	0.0
n	3755388	0.0	0.0
n	3755545	0.125	0.0
n	3755712	0.25	0.0
n	3755991	0.125	0.0
n	3756184	0.0	0.125
n	3756624	0.0	0.25
n	3756857	0.0	0.125
n	3757138	0.0	0.0
n	3757428	0.25	0.125
n	3757604	0.25	0.0
n	3757723	0.0	0.0
n	3757925	0.25	0.0
n	3758089	0.0	0.0
n	3758220	0.0	0.0
n	3758334	0.25	0.0
n	3758478	0.25	0.125
n	3758614	0.0	0.125
n	3758720	0.0	0.0
n	3758894	0.125	0.0
n	3758992	0.125	0.0
n	3759114	0.125	0.125
n	3759243	0.125	0.0
n	3759432	0.125	0.0
n	3759661	0.125	0.0
n	3759795	0.0	0.0
n	3759954	0.25	0.125
n	3760164	0.25	0.0
n	3760310	0.0	0.0
n	3760671	0.125	0.0
n	3760944	0.0	0.0
n	3761084	0.0	0.125
n	3761333	0.125	0.0
n	3761588	0.0	0.0
n	3761731	0.0	0.0
n	3761845	0.0	0.375
n	3762067	0.25	0.25
n	3762238	0.0	0.0
n	3762332	0.125	0.125
n	3762434	0.0	0.0
n	3762602	0.0	0.0
n	3762809	0.0	0.0
n	3762982	0.0	0.0
n	3763133	0.0	0.0
n	3763403	0.0	0.0
n	3763727	0.0	0.0
n	3763968	0.125	0.0
n	3764276	0.0	0.0
n	3764606	0.125	0.125
n	3764736	0.0	0.0
n	3764822	0.0	0.0
n	3764995	0.0	0.0
n	3765128	0.125	0.25
n	3765269	0.0	0.0
n	3765467	0.0	0.0
n	3765561	0.0	0.0
n	3765934	0.25	0.0
n	3766044	0.0	0.0
n	3766218	0.0	0.125
n	3766322	0.0	0.125
n	3766508	0.125	0.0
n	3766600	0.0	0.125
n	3766697	0.0	0.125
n	3766816	0.0	0.0
n	3766935	0.0	0.0
n	3767112	0.125	0.375
n	3767203	0.0	0.0
n	3767363	0.0	0.0
n	3767459	0.0	0.0
n	3767745	0.0	0.0
n	3767846	0.0	0.0
n	3767966	0.125	0.0
n	3768132	0.25	0.25
n	3768346	0.125	0.0
n	3768683	0.0	0.0
n	3768823	0.0	0.0
n	3768916	0.0	0.0
n	3769100	0.0	0.125
n	3769235	0.125	0.125
n	3769397	0.0	0.0
n	3769610	0.0	0.0
n	3769722	0.0	0.25
n	3769881	0.125	0.0
n	3769967	0.0	0.0
n	3770085	0.125	0.0
n	3770224	0.125	0.0
n	3770316	0.0	0.0
n	3770439	0.125	0.25
n	3770520	0.125	0.125
n	3770679	0.0	0.0
n	3770834	0.0	0.125
n	3770954	0.125	0.0
n	3771066	0.125	0.0
n	3771261	0.0	0.5
n	3771443	0.125	0.625
n	3771820	0.125	0.125
n	3772077	0.125	0.0
n	3772269	0.0	0.125
n	3772417	0.125	0.25
n	3772584	0.0	0.0
n	3772674	0.0	0.0
n	3772881	0.0	0.0
n	3773035	0.125	0.0
n	3773268	0.125	0.0
n	3773504	0.125	0.125
n	3773835	0.25	0.0
n	3773970	0.0	0.125
n	3774124	0.125	0.0
n	3774327	0.125	0.0
n	3774461	0.0	0.0
n	3774673	0.25	0.0
n	3774842	0.125	0.0
n	3775071	0.0	0.0
n	3775199	0.0	0.0
n	3775388	0.0	0.125
n	3775546	0.0	0.0
n	3775636	0.125	0.125
n	3775747	0.0	0.0
n	3775847	0.0	0.0
n	3776050	0.125	0.0
n	3776167	0.0	0.125
n	3776291	0.0	0.0
n	3776460	0.0	0.0
n	3776673	0.0	0.0
n	3776877	0.0	0.125
n	3776997	0.25	0.0
n	3777126	0.125	0.0
n	3777283	0.0	0.125
n	3777568	0.0	0.0
n	3777754	0.0	0.0
n	3777961	0.0	0.25
n	3778135	0.0	0.0
n	3778302	0.125	0.0
n	3778459	0.0	0.0
n	3778600	0.125	0.0
n	3778817	0.0	0.0
n	3779000	0.125	0.0
n	3779128	0.125	0.0
n	3779246	0.0	0.125
n	3779370	0.125	0.125
n	3779621	0.0	0.0
n	3779884	0.0	0.0
n	3780047	0.0	0.0
n	3780247	0.125	0.0
n	3780392	0.125	0.25
n	3780799	0.0	0.0
n	3780896	0.25	0.125
n	3781055	0.125	0.0
n	3781244	0.25	0.125
n	3781467	0.125	0.125
n	3781594	0.125	0.0
n	3781683	0.125	0.125
n	3781787	0.0	0.0
n	3782006	0.0	0.0
n	3782190	0.0	0.0
n	3782430	0.0	0.5
n	3782558	0.0	0.0
n	3782689	0.125	0.0
n	3782794	0.0	0.125
n	3782929	0.0	0.0
n	3783017	0.125	0.0
n	3783304	0.0	0.125
n	3783430	0.125	0.125
n	3783575	0.125	0.0
n	3783755	0.25	0.125
n	3783873	0.0	0.0
n	3783959	0.0	0.125
n	3784053	0.0	0.0
n	3784139	0.0	0.0
n	3784270	0.0	0.125
n	3784475	0.0	0.0
n	3784666	0.0	0.0
n	3784793	0.0	0.0
n	3784896	0.0	0.0
n	3785016	0.0	0.0
n	3785142	0.25	0.0
n	3785237	0.0	0.0
n	3785361	0.0	0.0
n	3785499	0.0	0.375
n	3785721	0.0	0.0
n	3785843	0.0	0.0
n	3786096	0.0	0.0
n	3786194	0.125	0.0
n	3786313	0.125	0.0
n	3786417	0.25	0.25
n	3786621	0.25	0.0
n	3786715	0.125	0.125
n	3786901	0.125	0.0
n	3787032	0.0	0.0
n	3787164	0.125	0.0
n	3787308	0.125	0.0
n	3787523	0.0	0.125
n	3787759	0.0	0.25
n	3787904	0.125	0.0
n	3788047	0.0	0.0
n	3788195	0.0	0.0
n	3788365	0.25	0.125
n	3788498	0.0	0.0
n	3788601	0.0	0.0
n	3788703	0.125	0.0
n	3788914	0.0	0.0
n	3789014	0.125	0.0
n	3789171	0.125	0.125
n	3789400	0.0	0.0
n	3789603	0.0	0.0
n	3789794	0.125	0.0
n	3789946	0.125	0.0
n	3790230	0.0	0.0
n	3790512	0.0	0.0
n	3790755	0.0	0.0
n	3790953	0.0	0.0
n	3791053	0.125	0.0
n	3791235	0.0	0.0
n	3792048	0.0	0.125
n	3792334	0.25	0.125
n	3792526	0.0	0.25
n	3792782	0.125	0.125
n	3792972	0.25	0.125
n	3793090	0.0	0.0
n	3793186	0.25	0.125
n	3793387	0.0	0.5
n	3793489	0.0	0.0
n	3793850	0.25	0.0
n	3793954	0.0	0.0
n	3794056	0.0	0.375
n	3794136	0.0	0.0
n	3794291	0.0	0.0
n	3794392	0.0	0.0
n	3794540	0.125	0.125
n	3794655	0.125	0.0
n	3794798	0.0	0.0
n	3794957	0.0	0.0
n	3795123	0.0	0.0
